Volksabstimmung vom 24 September 2006;524;524
Bundesgesetz über die Ausländerinnen und Ausländer;
1902;Baden;76304;36199;47.4;35919;26994;75.2
1903;Bremgarten;42928;20170;47.0;20016;15640;78.1
1904;Brugg;29565;14514;49.1;14379;10987;76.4
1905;Kulm;23828;10617;44.6;10547;8580;81.4
1906;Laufenburg;18937;8154;43.1;8095;5971;73.8
1907;Lenzburg;32315;14438;44.7;14330;11189;78.1
1908;Muri;20201;8891;44.0;8819;6976;79.1
1909;Rheinfelden;26466;11301;42.7;11207;8277;73.9
1910;Zofingen;40935;16579;40.5;16415;12625;76.9
1911;Zurzach;19290;8980;46.6;8917;6938;77.8
2001;Arbon;23962;10755;44.9;10383;7939;76.5
2002;Bischofszell;19652;8339;42.4;8093;6394;79.0
2003;Diessenhofen;4137;2126;51.4;2096;1694;80.8
2004;Frauenfeld;29497;13789;46.7;13439;10290;76.6
2005;Kreuzlingen;21069;9362;44.4;9097;6982;76.8
2006;Münchwilen;24236;11029;45.5;10785;8595;79.7
2007;Steckborn;12024;5574;46.4;5429;4180;77.0
2008;Weinfelden;16746;7580;45.3;7432;5904;79.4
2101;Bellinzona;28185;12205;43.3;11906;7448;62.6
2102;Blenio;4537;1749;38.5;1723;1230;71.4
2103;Leventina;6150;2835;46.1;2785;1881;67.5
2104;Locarno;39296;16678;42.4;16388;10645;65.0
2105;Lugano;82086;37164;45.3;36667;25147;68.6
2106;Mendrisio;31805;15577;49.0;15315;10353;67.6
2107;Riviera;6648;2725;41.0;2683;1881;70.1
2108;Vallemaggia;4150;1620;39.0;1574;954;60.6
2221;Aigle;20196;10286;50.9;10176;6209;61.0
2222;Broye-Vully;20546;10024;48.8;9945;6333;63.7
2223;Gros-de-Vaud;22707;11992;52.8;11829;7008;59.2
2224;Jura-Nord vaudois;46788;24253;51.8;23930;13619;56.9
2225;Lausanne;74080;38336;51.7;37706;17853;47.3
2226;Lavaux-Oron;33518;18600;55.5;18355;9693;52.8
2227;Morges;41399;22133;53.5;21872;11517;52.7
2228;Nyon;43467;23560;54.2;23234;12167;52.4
2229;Ouest lausannois;29440;14869;50.5;14719;8257;56.1
2230;Riviera-Pays-d'Enhaut;40793;20638;50.6;20406;10979;53.8
2301;Brig;17859;7756;43.4;7507;5515;73.5
2302;Conthey;15009;7391;49.2;7081;4608;65.1
2303;Entremont;8888;4077;45.9;3987;2378;59.6
2304;Goms;3617;1568;43.4;1535;1045;68.1
2305;Hérens;7794;4157;53.3;4060;2480;61.1
2306;Leuk;8674;4241;48.9;4185;2948;70.4
