Volksabstimmung vom 22 September 2002;489.1;489.1;
Volksinitiative «Überschüssige Goldreserven in den AHV-Fonds»;
1908;Muri;19288 ;7530 ;39.0;7511 ;3741 ;49.8;
1909;Rheinfelden;25203 ;9415 ;37.4;9394 ;4546 ;48.4;
1910;Zofingen;39271 ;15955 ;40.6;15901 ;8989 ;56.5;
1911;Zurzach;18915 ;8213 ;43.4;8184 ;4328 ;52.9;
2001;Arbon;22946 ;10040 ;43.8;9805 ;5048 ;51.5;
2002;Bischofszell;18848 ;7910 ;42.0;7656 ;4068 ;53.1;
2003;Diessenhofen;3948 ;1754 ;44.4;1752 ;907 ;51.8;
2004;Frauenfeld;28290 ;13293 ;47.0;13074 ;6243 ;47.8;
2005;Kreuzlingen;20578 ;9100 ;44.2;8926 ;4553 ;51.0;
2006;Münchwilen;22806 ;9944 ;43.6;9802 ;5380 ;54.9;
2007;Steckborn;11293 ;5424 ;48.0;5306 ;2858 ;53.9;
2008;Weinfelden;16070 ;7717 ;48.0;7551 ;4019 ;53.2;
2101;Bellinzona;27597 ;9600 ;34.8;9445 ;4989 ;52.8;
2102;Blenio;4518 ;1851 ;41.0;1823 ;1006 ;55.2;
2103;Leventina;6245 ;2543 ;40.7;2512 ;1502 ;59.8;
2104;Locarno;38334 ;13641 ;35.6;13426 ;7450 ;55.5;
2105;Lugano;79393 ;28662 ;36.1;28331 ;15657 ;55.3;
2106;Mendrisio;31346 ;11623 ;37.1;11439 ;6431 ;56.2;
2107;Riviera;6544 ;1927 ;29.4;1905 ;1095 ;57.5;
2108;Vallemaggia;4024 ;1951 ;48.5;1899 ;1016 ;53.5;
2201;Aigle;19619 ;8327 ;42.4;8266 ;4189 ;50.7;
2202;Aubonne;7173 ;3344 ;46.6;3327 ;1388 ;41.7;
2203;Avenches;4199 ;1629 ;38.8;1622 ;669 ;41.2;
2204;Cossonay;13419 ;6309 ;47.0;6257 ;2750 ;44.0;
2205;Echallens;13547 ;6361 ;47.0;6327 ;2972 ;47.0;
2206;Grandson;8418 ;3760 ;44.7;3742 ;1724 ;46.1;
2207;Lausanne;103132 ;46536 ;45.1;46268 ;19546 ;42.2;
2208;Lavaux;15077 ;7676 ;50.9;7611 ;3246 ;42.6;
2209;Morges;38294 ;17941 ;46.9;17815 ;7812 ;43.9;
2210;Moudon;7326 ;3258 ;44.5;3231 ;1475 ;45.7;
