Volksabstimmung vom 17 Juni 2007;Abst-Nr;529
Bundesgesetz über die Invalidenversicherung;
501;Einsiedeln;9463 ;4065 ;43.0 ;3989 ;2896 ;72.6  
502;Gersau;1369 ;435 ;31.8 ;426 ;325 ;76.3  
503;Höfe;17453 ;6535 ;37.4 ;6398 ;4781 ;74.7  
504;Küssnacht (SZ);7948 ;3079 ;38.7 ;3016 ;2213 ;73.4  
505;March;23481 ;7164 ;30.5 ;7034 ;4859 ;69.1  
506;Schwyz;33894 ;12760 ;37.6 ;12478 ;9059 ;72.6  
600;Kt Obwalden;23817 ;8151 ;34.2 ;7863 ;5078 ;64.6  
700;Kt Nidwalden;29455 ;10447 ;35.5 ;10194 ;6782 ;66.5  
800;Kt Glarus;25438 ;8286 ;32.6 ;8232 ;5601 ;68.0  
900;Kt Zug;69992 ;27938 ;39.9 ;27715 ;17780 ;64.2  
1001;La Broye;16357 ;6024 ;36.8 ;5940 ;3082 ;51.9  
1002;La Glâne;13139 ;4279 ;32.6 ;4208 ;1991 ;47.3  
1003;La Gruyère;27869 ;9531 ;34.2 ;9330 ;4649 ;49.8  
1004;La Sarine;55462 ;21276 ;38.4 ;20979 ;9321 ;44.4  
1005;See / Lac;20867 ;6653 ;31.9 ;6601 ;3968 ;60.1  
1006;Sense;29622 ;8342 ;28.2 ;8286 ;4720 ;57.0  
1007;La Veveyse;9604 ;3303 ;34.4 ;3242 ;1504 ;46.4  
1101;Gäu;11665 ;3521 ;30.2 ;3503 ;2279 ;65.1  
1102;Thal;9702 ;3183 ;32.8 ;3174 ;2131 ;67.1  
1103;Bucheggberg;5800 ;1992 ;34.3 ;1973 ;1293 ;65.5  
1104;Dorneck;13140 ;4937 ;37.6 ;4899 ;2645 ;54.0  
1105;Gösgen;14818 ;4858 ;32.8 ;4834 ;2973 ;61.5  
1106;Wasseramt;31024 ;10152 ;32.7 ;10095 ;5921 ;58.7  
1107;Lebern;29182 ;10180 ;34.9 ;10109 ;6427 ;63.6  
1108;Olten;32719 ;11364 ;34.7 ;11288 ;6845 ;60.6  
1109;Solothurn;10730 ;3865 ;36.0 ;3837 ;2182 ;56.9  
1110;Thierstein;9918 ;3135 ;31.6 ;3119 ;1808 ;58.0  
1200;Kt Basel-Stadt;108418 ;57983 ;53.5 ;56923 ;28607 ;50.3  
1301;Arlesheim;101855 ;38272 ;37.6 ;37671 ;21731 ;57.7  
1302;Laufen;12747 ;3829 ;30.0 ;3795 ;2074 ;54.7  
1303;Liestal;35209 ;12216 ;34.7 ;12036 ;6572 ;54.6  
1304;Sissach;23035 ;7193 ;31.2 ;7088 ;3933 ;55.5  
1305;Waldenburg;10806 ;3124 ;28.9 ;3086 ;1690 ;54.8  
1401;Oberklettgau;2862 ;1664 ;58.1 ;1571 ;1004 ;63.9  
1402;Reiat;5296 ;3536 ;66.8 ;3295 ;1843 ;55.9  
1403;Schaffhausen;31566 ;18360 ;58.2 ;17260 ;9257 ;53.6  
1404;Schleitheim;2167 ;1172 ;54.1 ;1107 ;717 ;64.8  
1405;Stein;3475 ;1870 ;53.8 ;1785 ;1068 ;59.8  
1406;Unterklettgau;3312 ;1751 ;52.9 ;1665 ;1011 ;60.7  
1501;Hinterland;16212 ;5541 ;34.2 ;5512 ;3872 ;70.2  
1502;Mittelland;11457 ;4975 ;43.4 ;4936 ;3238 ;65.6  
1503;Vorderland;9267 ;3557 ;38.4 ;3519 ;2211 ;62.8  
1600;Kt Appenzell Innerrhoden;10622 ;3109 ;29.3 ;3052 ;2434 ;79.8  
1721;St Gallen;74500 ;31501 ;42.3 ;31325 ;19990 ;63.8  
1722;Rorschach;24812 ;8733 ;35.2 ;8700 ;6035 ;69.4  
1723;Rheintal;39417 ;16464 ;41.8 ;16392 ;12065 ;73.6  
1724;Werdenberg;21513 ;7220 ;33.6 ;7189 ;4885 ;68.0  
1725;Sarganserland;24086 ;8474 ;35.2 ;8432 ;6062 ;71.9  
1726;See-Gaster;40165 ;13436 ;33.5 ;13340 ;8956 ;67.1  
1727;Toggenburg;30402 ;9727 ;32.0 ;9680 ;6781 ;70.1  
1728;Wil;44067 ;14967 ;34.0 ;14907 ;10542 ;70.7  
1821;Albula;6277 ;1985 ;31.6 ;1951 ;1275 ;65.4  
1822;Bernina;3715 ;1739 ;46.8 ;1648 ;966 ;58.6  
1823;Hinterrhein;8854 ;2830 ;32.0 ;2785 ;1704 ;61.2  
1824;Imboden;12147 ;4448 ;36.6 ;4341 ;2604 ;60.0  
1825;Inn;6770 ;2042 ;30.2 ;2009 ;1398 ;69.6  
1826;Landquart;16442 ;5009 ;30.5 ;4902 ;3050 ;62.2  
1827;Maloja / Maloggia;11096 ;3523 ;31.8 ;3454 ;2200 ;63.7  
1828;Moesa;5498 ;1885 ;34.3 ;1829 ;917 ;50.1  
1829;Plessur;27486 ;9236 ;33.6 ;9000 ;5246 ;58.3  
1830;Prättigau-Davos;17468 ;5173 ;29.6 ;5072 ;3152 ;62.1  
1831;Surselva;16563 ;6110 ;36.9 ;6011 ;4067 ;67.7  
1901;Aarau;44714 ;15637 ;35.0 ;15529 ;9773 ;62.9  
1902;Baden;77097 ;25262 ;32.8 ;25125 ;16289 ;64.8  
1903;Bremgarten;43284 ;13296 ;30.7 ;13211 ;8867 ;67.1  
1904;Brugg;29845 ;10066 ;33.7 ;10007 ;6386 ;63.8  
1905;Kulm;23946 ;6575 ;27.5 ;6545 ;4296 ;65.6  
1906;Laufenburg;19080 ;5254 ;27.5 ;5234 ;3155 ;60.3  
1907;Lenzburg;32850 ;9635 ;29.3 ;9588 ;6351 ;66.2  
1908;Muri;20461 ;5369 ;26.2 ;5338 ;3666 ;68.7  
1909;Rheinfelden;26849 ;7793 ;29.0 ;7730 ;4614 ;59.7  
1910;Zofingen;41214 ;11518 ;27.9 ;11441 ;7063 ;61.7  
1911;Zurzach;19338 ;5658 ;29.3 ;5638 ;3731 ;66.2  
2001;Arbon;24214 ;6665 ;27.5 ;6453 ;4253 ;65.9  
2002;Bischofszell;19657 ;5202 ;26.5 ;5067 ;3475 ;68.6  
2003;Diessenhofen;4102 ;1394 ;34.0 ;1387 ;850 ;61.3  
2004;Frauenfeld;29831 ;8526 ;28.6 ;8326 ;5609 ;67.4  
2005;Kreuzlingen;21118 ;6410 ;30.4 ;6245 ;4283 ;68.6  
2006;Münchwilen;24450 ;7297 ;29.8 ;7105 ;5006 ;70.5  
2007;Steckborn;12141 ;3536 ;29.1 ;3465 ;2413 ;69.6  
2008;Weinfelden;16964 ;4848 ;28.6 ;4751 ;3444 ;72.5  
2101;Bellinzona;28479 ;8962 ;31.5 ;8854 ;4030 ;45.5  
2102;Blenio;4554 ;1328 ;29.2 ;1304 ;719 ;55.1  
2103;Leventina;6169 ;2310 ;37.4 ;2272 ;1237 ;54.4  
2104;Locarno;39716 ;11823 ;29.8 ;11686 ;6438 ;55.1  
2105;Lugano;82709 ;25936 ;31.4 ;25639 ;14201 ;55.4  
2106;Mendrisio;32039 ;10304 ;32.2 ;10184 ;5451 ;53.5  
2107;Riviera;6714 ;2025 ;30.2 ;1991 ;961 ;48.3  
2108;Vallemaggia;4171 ;1168 ;28.0 ;1146 ;604 ;52.7  
2221;Aigle;20328 ;8686 ;42.7 ;8578 ;4706 ;54.9  
2222;Broye-Vully;20716 ;8611 ;41.6 ;8473 ;4806 ;56.7  
2223;Gros-de-Vaud;23018 ;10587 ;46.0 ;10376 ;5493 ;52.9  
2224;Jura-Nord vaudois;47339 ;21159 ;44.7 ;20813 ;10720 ;51.5  
2225;Lausanne;74533 ;33718 ;45.2 ;32963 ;14327 ;43.5  
2226;Lavaux-Oron;33676 ;16294 ;48.4 ;16042 ;8932 ;55.7  
2227;Morges;41935 ;19574 ;46.7 ;19227 ;10530 ;54.8  
2228;Nyon;43980 ;19330 ;44.0 ;19015 ;11263 ;59.2  
2229;Ouest lausannois;29668 ;13179 ;44.4 ;12959 ;6213 ;47.9  
2230;Riviera-Pays-d'Enhaut;41089 ;19018 ;46.3 ;18770 ;10205 ;54.4  
2301;Brig;17928 ;5713 ;31.9 ;5577 ;3180 ;57.0  
2302;Conthey;15140 ;6153 ;40.6 ;5924 ;3248 ;54.8  
2303;Entremont;8921 ;3521 ;39.5 ;3403 ;2029 ;59.6  
2304;Goms;3628 ;1282 ;35.3 ;1256 ;707 ;56.3  
2305;Hérens;7879 ;3534 ;44.9 ;3430 ;1885 ;55.0  
2306;Leuk;8659 ;3391 ;39.2 ;3318 ;1822 ;54.9  
