Volksabstimmung vom 21 Mai 2006;522;522
Bundesbeschluss über die Neuordnung der Verfassungsbestimmungen zur Bildung;
2104;Locarno;39192;10260;26.2;9916;5983;60.3
2105;Lugano;81800;24049;29.4;23342;14262;61.1
2106;Mendrisio;31948;9437;29.5;9166;5545;60.5
2107;Riviera;6643;1635;24.6;1581;824;52.1
2108;Vallemaggia;4148;1068;25.7;1034;530;51.3
2221;Aigle;20174;6997;34.7;6910;6278;90.9
2222;Broye-Vully;20545;6885;33.5;6800;6286;92.4
2223;Gros-de-Vaud;22511;7417;32.9;7306;6772;92.7
2224;Jura-Nord vaudois;46678;13988;30.0;13828;12695;91.8
2225;Lausanne;73871;21230;28.7;20993;18994;90.5
2226;Lavaux-Oron;33452;11383;34.0;11259;10261;91.1
2227;Morges;41512;13370;32.2;13254;12292;92.7
2228;Nyon;43180;15825;36.6;15641;14738;94.2
2229;Ouest lausannois;29359;9727;33.1;9606;8697;90.5
2230;Riviera-Pays-d'Enhaut;40675;14738;36.2;14503;13283;91.6
2301;Brig;17796;3404;19.1;3263;2680;82.1
2302;Conthey;14922;3478;23.3;3305;2715;82.1
2303;Entremont;8883;2574;29.0;2498;1943;77.8
2304;Goms;3607;739;20.5;723;594;82.2
2305;Hérens;7757;1911;24.6;1862;1533;82.3
2306;Leuk;8692;2086;24.0;2043;1662;81.4
