Volksabstimmung vom 26 November 2006;527;527
Bundesgesetz über die Familienzulagen;
1106;Wasseramt;30943;15192;49.1;15073;10566;70.1
1107;Lebern;29213;14403;49.3;14276;9727;68.1
1108;Olten;32512;16668;51.3;16513;11275;68.3
1109;Solothurn;10678;5512;51.6;5446;4058;74.5
1110;Thierstein;9863;4608;46.7;4577;3249;71.0
1200;Kt Basel-Stadt;108507;53825;49.6;53153;37346;70.3
1301;Arlesheim;101419;43788;43.2;43115;30029;69.6
1302;Laufen;12649;4899;38.7;4844;3430;70.8
1303;Liestal;35117;13897;39.6;13737;9003;65.5
1304;Sissach;22995;8966;39.0;8852;5922;66.9
1305;Waldenburg;10793;3833;35.5;3800;2457;64.7
1401;Oberklettgau;2840;1808;63.7;1734;1056;60.9
1402;Reiat;5291;3710;70.1;3550;2084;58.7
1403;Schaffhausen;31468;19231;61.1;18266;11385;62.3
1404;Schleitheim;2177;1304;59.9;1244;646;51.9
1405;Stein;3424;2077;60.7;2032;1221;60.1
1406;Unterklettgau;3295;2052;62.3;2000;1043;52.2
1501;Hinterland;16149;6988;43.3;6948;3950;56.9
1502;Mittelland;11425;5996;52.5;5959;3585;60.2
1503;Vorderland;9224;4264;46.2;4233;2535;59.9
1600;Kt Appenzell Innerrhoden;10532;4052;38.5;3976;1791;45.0
1721;St Gallen;74227;31492;42.4;31348;20184;64.4
1722;Rorschach;24810;10190;41.1;10149;6265;61.7
1723;Rheintal;39263;16114;41.0;16068;9473;59.0
1724;Werdenberg;21453;9016;42.0;8970;5577;62.2
1725;Sarganserland;23874;9526;39.9;9504;5707;60.0
1726;See-Gaster;39788;16453;41.4;16380;10403;63.5
1727;Toggenburg;30303;12667;41.8;12619;7535;59.7
1728;Wil;43883;18860;43.0;18793;11535;61.4
1821;Albula;6281;2090;33.3;2066;1416;68.5
1822;Bernina;3725;1392;37.4;1363;1069;78.4
1823;Hinterrhein;8839;3160;35.8;3135;2039;65.0
1824;Imboden;12083;4331;35.8;4278;2892;67.6
1825;Inn;6761;2465;36.5;2423;1782;73.5
1826;Landquart;16353;5198;31.8;5119;3353;65.5
1827;Maloja / Maloggia;11125;4675;42.0;4608;3247;70.5
1828;Moesa;5522;2084;37.7;2050;1629;79.5
1829;Plessur;27378;9548;34.9;9340;6251;66.9
1830;Prättigau-Davos;17400;5957;34.2;5855;3801;64.9
1831;Surselva;16554;5503;33.2;5460;4111;75.3
1901;Aarau;44575;19487;43.7;19334;12166;62.9
1902;Baden;76471;31952;41.8;31707;21036;66.3
1903;Bremgarten;43052;17647;41.0;17564;10951;62.3
1904;Brugg;29634;13046;44.0;12967;8251;63.6
1905;Kulm;23890;9351;39.1;9300;5259;56.5
1906;Laufenburg;19007;7691;40.5;7654;5092;66.5
1907;Lenzburg;32505;13364;41.1;13276;8132;61.3
1908;Muri;20295;7700;37.9;7656;5039;65.8
1909;Rheinfelden;26670;9722;36.5;9666;6560;67.9
1910;Zofingen;41054;15465;37.7;15373;9700;63.1
1911;Zurzach;19287;8046;41.7;7998;5192;64.9
2001;Arbon;24075;10593;44.0;10248;6407;62.5
2002;Bischofszell;19681;7319;37.2;7126;4105;57.6
2003;Diessenhofen;4144;1965;47.4;1946;1062;54.6
2004;Frauenfeld;29573;12729;43.0;12469;7417;59.5
2005;Kreuzlingen;21093;9581;45.4;9245;5558;60.1
2006;Münchwilen;24274;9889;40.7;9637;5585;58.0
2007;Steckborn;12048;5100;42.3;4999;2699;54.0
2008;Weinfelden;16836;7256;43.1;7118;3839;53.9
2101;Bellinzona;28279;11639;41.2;11497;8790;76.5
2102;Blenio;4570;1773;38.8;1755;1322;75.3
2103;Leventina;6165;2959;48.0;2923;2230;76.3
2104;Locarno;39505;16158;40.9;15881;11732;73.9
2105;Lugano;82422;37617;45.6;37238;28177;75.7
2106;Mendrisio;31918;15618;48.9;15427;11855;76.8
2107;Riviera;6672;2745;41.1;2713;2112;77.8
2108;Vallemaggia;4150;1638;39.5;1614;1247;77.3
2221;Aigle;20229;10317;51.0;10216;7507;73.5
2222;Broye-Vully;20595;9850;47.8;9764;7045;72.2
2223;Gros-de-Vaud;22736;11808;51.9;11679;8782;75.2
2224;Jura-Nord vaudois;46888;23197;49.5;22956;17226;75.0
2225;Lausanne;74160;35481;47.8;34952;27487;78.6
2226;Lavaux-Oron;33549;17961;53.5;17816;13081;73.4
2227;Morges;41542;21590;52.0;21334;15935;74.7
2228;Nyon;43565;21728;49.9;21519;15868;73.7
2229;Ouest lausannois;29450;14279;48.5;14162;11210;79.2
2230;Riviera-Pays-d'Enhaut;40847;19979;48.9;19797;14903;75.3
2301;Brig;17896;6832;38.2;6625;4349;65.6
2302;Conthey;15022;7011;46.7;6697;4208;62.8
2303;Entremont;8895;3953;44.4;3871;2440;63.0
2304;Goms;3598;1458;40.5;1444;963;66.7
2305;Hérens;7810;4094;52.4;4010;2670;66.6
2306;Leuk;8669;3879;44.7;3806;2299;60.4
